:START_ID,:END_ID,:TYPE
http://www.wikidata.org/entity/Q230558,http://www.wikidata.org/entity/Q889691,FOLLOWED_BY
http://www.wikidata.org/entity/Q1305705,http://www.wikidata.org/entity/Q1609444,FOLLOWED_BY
http://www.wikidata.org/entity/Q204662,http://www.wikidata.org/entity/Q199839,FOLLOWED_BY
http://www.wikidata.org/entity/Q40895,http://www.wikidata.org/entity/Q43051,FOLLOWED_BY
http://www.wikidata.org/entity/Q105598,http://www.wikidata.org/entity/Q105993,FOLLOWED_BY
http://www.wikidata.org/entity/Q189875,http://www.wikidata.org/entity/Q270470,FOLLOWED_BY
http://www.wikidata.org/entity/Q40302,http://www.wikidata.org/entity/Q329316,FOLLOWED_BY
http://www.wikidata.org/entity/Q191753,http://www.wikidata.org/entity/Q189875,FOLLOWED_BY
http://www.wikidata.org/entity/Q463313,http://www.wikidata.org/entity/Q193573,FOLLOWED_BY
http://www.wikidata.org/entity/Q466186,http://www.wikidata.org/entity/Q496019,FOLLOWED_BY
http://www.wikidata.org/entity/Q190643,http://www.wikidata.org/entity/Q471159,FOLLOWED_BY
http://www.wikidata.org/entity/Q146673,http://www.wikidata.org/entity/Q810012,FOLLOWED_BY
http://www.wikidata.org/entity/Q579480,http://www.wikidata.org/entity/Q1133395,FOLLOWED_BY
http://www.wikidata.org/entity/Q1315577,http://www.wikidata.org/entity/Q603092,FOLLOWED_BY
http://www.wikidata.org/entity/Q1969617,http://www.wikidata.org/entity/Q400097,FOLLOWED_BY
http://www.wikidata.org/entity/Q1346439,http://www.wikidata.org/entity/Q463313,FOLLOWED_BY
http://www.wikidata.org/entity/Q174284,http://www.wikidata.org/entity/Q179215,FOLLOWED_BY
http://www.wikidata.org/entity/Q25057,http://www.wikidata.org/entity/Q1210832,FOLLOWED_BY
http://www.wikidata.org/entity/Q104814,http://www.wikidata.org/entity/Q108543,FOLLOWED_BY
http://www.wikidata.org/entity/Q181795,http://www.wikidata.org/entity/Q181803,FOLLOWED_BY
http://www.wikidata.org/entity/Q103569,http://www.wikidata.org/entity/Q104814,FOLLOWED_BY
http://www.wikidata.org/entity/Q168154,http://www.wikidata.org/entity/Q510657,FOLLOWED_BY
http://www.wikidata.org/entity/Q181803,http://www.wikidata.org/entity/Q6074,FOLLOWED_BY
http://www.wikidata.org/entity/Q109767,http://www.wikidata.org/entity/Q832515,FOLLOWED_BY
http://www.wikidata.org/entity/Q184768,http://www.wikidata.org/entity/Q202326,FOLLOWED_BY
http://www.wikidata.org/entity/Q1783701,http://www.wikidata.org/entity/Q1969617,FOLLOWED_BY
http://www.wikidata.org/entity/Q162255,http://www.wikidata.org/entity/Q170564,FOLLOWED_BY
http://www.wikidata.org/entity/Q130142,http://www.wikidata.org/entity/Q237215,FOLLOWED_BY
http://www.wikidata.org/entity/Q91540,http://www.wikidata.org/entity/Q109331,FOLLOWED_BY
http://www.wikidata.org/entity/Q156539,http://www.wikidata.org/entity/Q771408,FOLLOWED_BY
http://www.wikidata.org/entity/Q943192,http://www.wikidata.org/entity/Q30937,FOLLOWED_BY
http://www.wikidata.org/entity/Q943192,http://www.wikidata.org/entity/Q40895,FOLLOWED_BY
http://www.wikidata.org/entity/Q185658,http://www.wikidata.org/entity/Q182373,FOLLOWED_BY
http://www.wikidata.org/entity/Q1127828,http://www.wikidata.org/entity/Q541727,FOLLOWED_BY
http://www.wikidata.org/entity/Q108543,http://www.wikidata.org/entity/Q458314,FOLLOWED_BY
http://www.wikidata.org/entity/Q162672,http://www.wikidata.org/entity/Q532461,FOLLOWED_BY
http://www.wikidata.org/entity/Q329434,http://www.wikidata.org/entity/Q1145824,FOLLOWED_BY
http://www.wikidata.org/entity/Q1033108,http://www.wikidata.org/entity/Q1033094,FOLLOWED_BY
http://www.wikidata.org/entity/Q836298,http://www.wikidata.org/entity/Q1158528,FOLLOWED_BY
http://www.wikidata.org/entity/Q221236,http://www.wikidata.org/entity/Q673198,FOLLOWED_BY
http://www.wikidata.org/entity/Q105993,http://www.wikidata.org/entity/Q106871,FOLLOWED_BY
http://www.wikidata.org/entity/Q241218,http://www.wikidata.org/entity/Q579757,FOLLOWED_BY
http://www.wikidata.org/entity/Q8594,http://www.wikidata.org/entity/Q165847,FOLLOWED_BY
http://www.wikidata.org/entity/Q579757,http://www.wikidata.org/entity/Q723679,FOLLOWED_BY
http://www.wikidata.org/entity/Q221305,http://www.wikidata.org/entity/Q471842,FOLLOWED_BY
http://www.wikidata.org/entity/Q189054,http://www.wikidata.org/entity/Q221345,FOLLOWED_BY
http://www.wikidata.org/entity/Q189054,http://www.wikidata.org/entity/Q810858,FOLLOWED_BY
http://www.wikidata.org/entity/Q107940,http://www.wikidata.org/entity/Q465478,FOLLOWED_BY
http://www.wikidata.org/entity/Q465478,http://www.wikidata.org/entity/Q221305,FOLLOWED_BY
http://www.wikidata.org/entity/Q471842,http://www.wikidata.org/entity/Q241218,FOLLOWED_BY
http://www.wikidata.org/entity/Q267721,http://www.wikidata.org/entity/Q1138932,FOLLOWED_BY
http://www.wikidata.org/entity/Q1353728,http://www.wikidata.org/entity/Q883213,FOLLOWED_BY
